"cytokine","cell_type","gene","direction","weight"
"IL-1β","cDC2","TIMD4","up",1.16075258763835
"IL-1β","cDC2","IL1RN","up",1.15612681010981
"IL-1β","cDC2","PFKP","up",1.15403628929061
"IL-1β","cDC2","MKRN1","up",1.14734233115627
"IL-1β","cDC2","NFKBIA","up",1.14203190059763
"IL-1β","cDC2","WNK1","up",1.1257692162566
"IL-1β","cDC2","SCIMP","up",1.12511064742993
"IL-1β","cDC2","REL","up",1.12041567236992
"IL-1β","cDC2","ADAM8","up",1.11733443210906
"IL-1β","cDC2","FKBP5","up",1.11009661437517
"IL-1β","cDC2","FNBP1L","up",1.10558062720849
"IL-1β","cDC2","CLIC4","up",1.09220481282076
"IL-1β","cDC2","TARM1","up",1.08386816748155
"IL-1β","cDC2","TBC1D4","up",1.08365981321102
"IL-1β","cDC2","LY75","up",1.06599860771105
"IL-1β","cDC2","SAMSN1","up",1.05678173507336
"IL-1β","cDC2","CD274","up",1.05571669414416
"IL-1β","cDC2","COX17","up",1.04978082595928
"IL-1β","cDC2","ENAH","up",1.03535506198729
"IL-1β","cDC2","IRF5","up",1.03387390345191
"IL-1β","cDC2","BHLHE40","up",1.01810307096758
"IL-1β","cDC2","CST3","up",1.01295105103455
"IL-1β","cDC2","VIM","up",1.01031649989554
"IL-1β","cDC2","CHD7","up",1.00289994788837
"IL-1β","cDC2","PIK3R1","up",1.00244072812047
"IL-1β","cDC2","KDM6B","up",1.00104770380971
"IL-1β","cDC2","TES","up",1.0001007159296
"IL-1β","cDC2","BIRC2","up",0.991905658863262
"IL-1β","cDC2","MLLT6","up",0.977619392530756
"IL-1β","cDC2","CDK2AP2","up",0.974107400864996
"IL-1β","cDC2","CD80","up",0.972308155461062
"IL-1β","cDC2","CD63","up",0.966229590231235
"IL-1β","cDC2","IL7R","up",0.962145720165888
"IL-1β","cDC2","FCGR2A","up",0.959470218498691
"IL-1β","cDC2","CCL2","up",0.9593777593927
"IL-1β","cDC2","CACNB3","up",0.959014355434722
"IL-1β","cDC2","DUSP5","up",0.956893572042569
"IL-1β","cDC2","MT1X","up",0.953323116930737
"IL-1β","cDC2","ORAI1","up",0.946962134699208
"IL-1β","cDC2","BCL2A1","up",0.935125703652591
"IL-1β","cDC2","P2RY10","up",0.93252324495876
"IL-1β","cDC2","PRNP","up",0.922143086568925
"IL-1β","cDC2","MAP4K4","up",0.921942127611779
"IL-1β","cDC2","TSPAN3","up",0.920983740797886
"IL-1β","cDC2","LGMN","up",0.919912775281197
"IL-1β","cDC2","MARCKS","up",0.91346429204989
"IL-1β","cDC2","SCN3A","up",0.908579165295839
"IL-1β","cDC2","DUSP2","up",0.887265118023148
"IL-1β","cDC2","PDCD1LG2","up",0.880954419869518
"IL-1β","cDC2","EHD1","up",0.876592379863401
"IL-1β","cDC2","GPBP1","up",0.875531054649923
"IL-1β","cDC2","FCHSD2","up",0.868970693981278
"IL-1β","cDC2","ADORA2A","up",0.862108839622822
"IL-1β","cDC2","TXNRD1","up",0.856678296801043
"IL-1β","cDC2","CH25H","up",0.849497304980265
"IL-1β","cDC2","ANXA2","up",0.849310041000821
"IL-1β","cDC2","TMEM131","up",0.842352668802403
"IL-1β","cDC2","MRC1","up",0.835515084507695
"IL-1β","cDC2","BCL3","up",0.834537542104293
"IL-1β","cDC2","SLFN12","up",0.833791029529685
"IL-1β","cDC2","MYL12A","up",0.830064277493998
"IL-1β","cDC2","PIK3R5","up",0.823664263466361
"IL-1β","cDC2","LITAF","up",0.823590576806404
"IL-1β","cDC2","MAP3K14","up",0.815807242055305
"IL-1β","cDC2","APOD","up",0.807046756995016
"IL-1β","cDC2","BATF3","up",0.802232655702365
"IL-1β","cDC2","NFKB1","up",0.802070045603196
"IL-1β","cDC2","IL1B","up",0.796823193464091
"IL-1β","cDC2","TMEM131L","up",0.793879218513763
"IL-1β","cDC2","RAB21","up",0.793786537378218
"IL-1β","cDC2","NCKAP1L","up",0.78817153573329
"IL-1β","cDC2","ISCU","up",0.784874509577252
"IL-1β","cDC2","BTG1","up",0.780926821081584
"IL-1β","cDC2","FAM49B","up",0.748911004475923
"IL-1β","cDC2","RIOK3","up",0.747724444145262
"IL-1β","cDC2","PLK2","up",0.744898494573967
"IL-1β","cDC2","HTR7","up",0.743356041288145
"IL-1β","cDC2","LRRK1","up",0.743119181548354
"IL-1β","cDC2","RELB","up",0.737661778793165
"IL-1β","cDC2","RAB8B","up",0.737303200244188
"IL-1β","cDC2","PRKCD","up",0.729200691779276
"IL-1β","cDC2","PICALM","up",0.727974984839961
"IL-1β","cDC2","ACTG1","up",0.713932195315468
"IL-1β","cDC2","ANXA3","up",0.712757307389538
"IL-1β","cDC2","PFN1","up",0.710334497618933
"IL-1β","cDC2","PSMA6","up",0.709867556334488
"IL-1β","cDC2","IER3","up",0.706671538675676
"IL-1β","cDC2","STAT5A","up",0.70603960552806
"IL-1β","cDC2","ADPGK","up",0.704651403271465
"IL-1β","cDC2","NECTIN2","up",0.696529026076279
"IL-1β","cDC2","CDH1","up",0.689628208610961
"IL-1β","cDC2","SYNGR2","up",0.682401358742307
"IL-1β","cDC2","KMO","up",0.681307045650554
"IL-1β","cDC2","IL4R","up",0.672990187190666
"IL-1β","cDC2","HIF1A","up",0.672170372145401
"IL-1β","cDC2","TPM4","up",0.66592708721753
"IL-1β","cDC2","RRAS2","up",0.663329646347286
"IL-1β","cDC2","NOCT","up",0.660533020573718
"IL-1β","cDC2","ASS1","up",0.658181163878398
"IL-1β","cDC2","RASSF2","up",0.657561490064718
"IL-1β","cDC2","ST8SIA4","up",0.652089729055473
"IL-1β","cDC2","SH3PXD2B","up",0.649907604588555
"IL-1β","cDC2","RCL1","up",0.649518816816445
"IL-1β","cDC2","PCGF5","up",0.645135310222918
"IL-1β","cDC2","EIF1","up",0.640730113718837
"IL-1β","cDC2","TLE3","up",0.640620089285275
"IL-1β","cDC2","CD209","up",0.639696888892046
"IL-1β","cDC2","FOXN3","up",0.636255533142957
"IL-1β","cDC2","NUP88","up",0.635859116191948
"IL-1β","cDC2","TRIP12","up",0.634563035873755
"IL-1β","cDC2","PNP","up",0.627857537622859
"IL-1β","cDC2","EIF5A","up",0.624918139944399
"IL-1β","cDC2","MANF","up",0.622896363391117
"IL-1β","cDC2","CYTH1","up",0.621992111115699
"IL-1β","cDC2","APOBEC3B","up",0.620765968982885
"IL-1β","cDC2","DAB2","up",0.618852782200806
"IL-1β","cDC2","GGTA1","up",0.615992271344074
"IL-1β","cDC2","TAGLN2","up",0.610846582881282
"IL-1β","cDC2","STAT3","up",0.610121183833543
"IL-1β","cDC2","CD53","up",0.608424536885425
"IL-1β","cDC2","ANKRD33B","up",0.608239075692456
"IL-1β","cDC2","NECAP2","up",0.605575925533279
"IL-1β","cDC2","AEBP2","up",0.605228560716088
"IL-1β","cDC2","RBM3","up",0.603066191591739
"IL-1β","cDC2","FAM60A","up",0.598248257294367
"IL-1β","cDC2","MARCKSL1","up",0.597668709652823
"IL-1β","cDC2","ARL8B","up",0.597600633575427
"IL-1β","cDC2","PLEKHA1","up",0.596939036803284
"IL-1β","cDC2","SERPINB9","up",0.5942766354789
"IL-1β","cDC2","EDEM1","up",0.588427849950202
"IL-1β","cDC2","RTN4","up",0.587864261109197
"IL-1β","cDC2","GLIPR2","up",0.586821917071847
"IL-1β","cDC2","PRDM1","up",0.585650328702627
"IL-1β","cDC2","MYO1G","up",0.581451569634816
"IL-1β","cDC2","PTPN2","up",0.58017473042238
"IL-1β","cDC2","ITGB1","up",0.579009261325941
"IL-1β","cDC2","BACH1","up",0.578438453245512
"IL-1β","cDC2","SPHK1","up",0.578078918267674
"IL-1β","cDC2","KIF1A","up",0.577727613486337
"IL-1β","cDC2","SNN","up",0.576720990011302
"IL-1β","cDC2","TSPAN13","up",0.574437658082149
"IL-1β","cDC2","SNAP23","up",0.571344253334599
"IL-1β","cDC2","CFL1","up",0.567381008349934
"IL-1β","cDC2","JTB","up",0.566377449221845
"IL-1β","cDC2","WDR1","up",0.561595637515983
"IL-1β","cDC2","IL6","up",0.560017917999538
"IL-1β","cDC2","ARFGAP3","up",0.559151004112674
"IL-1β","cDC2","DNAJB9","up",0.557901924273108
"IL-1β","cDC2","SDHAF1","up",0.557658077918818
"IL-1β","cDC2","FOSL2","up",0.555445785461079
"IL-1β","cDC2","HSD11B2","up",0.554166781217881
"IL-1β","cDC2","UCK2","up",0.551719394991453
"IL-1β","cDC2","SLAMF1","up",0.545600714958401
"IL-1β","cDC2","MVP","up",0.543097830694691
"IL-1β","cDC2","GNAI3","up",0.543035201712525
"IL-1β","cDC2","TRAF1","up",0.54288179562659
"IL-1β","cDC2","CSRP1","up",0.540870021936095
"IL-1β","cDC2","SLC7A11","up",0.537336535411902
"IL-1β","cDC2","ARPC5","up",0.535642838957409
"IL-1β","cDC2","IDI1","up",0.533613257277784
"IL-1β","cDC2","HBEGF","up",0.528644533934256
"IL-1β","cDC2","MIR155HG","up",0.52605442163835
"IL-1β","cDC2","ZFAND3","up",0.522220408543915
"IL-1β","cDC2","ELOC","up",0.52049022948668
"IL-1β","cDC2","SH3BGRL","up",0.519820609112273
"IL-1β","cDC2","ATP11A","up",0.519146451192893
"IL-1β","cDC2","SLC30A4","up",0.518001955338762
"IL-1β","cDC2","RABEP1","up",0.517037112067799
"IL-1β","cDC2","LAD1","up",0.516185158096643
"IL-1β","cDC2","IKZF4","up",0.514413869295463
"IL-1β","cDC2","SPRED1","up",0.507587219848891
"IL-1β","cDC2","PMVK","up",0.504527955951859
"IL-1β","cDC2","PSME2","up",0.501174724855281
"IL-1β","cDC2","KDM5C","up",0.50075045214021
"IL-1β","cDC2","RAP2B","up",0.499848096861459
"IL-1β","cDC2","RAB14","up",0.495851184929262
"IL-1β","cDC2","TMBIM1","up",0.495380070243238
"IL-1β","cDC2","CASP6","up",0.494731771952596
"IL-1β","cDC2","SND1","up",0.490471230097334
"IL-1β","cDC2","PTGER4","up",0.489739135836105
"IL-1β","cDC2","SWAP70","up",0.488925188523531
"IL-1β","cDC2","SEC11A","up",0.487376216668809
"IL-1β","cDC2","ETV6","up",0.486243536807277
"IL-1β","cDC2","FTH1","up",0.483492345763872
"IL-1β","cDC2","PDIA6","up",0.482732754158194
"IL-1β","cDC2","HAX1","up",0.482303358623422
"IL-1β","cDC2","S100A4","up",0.481813059753151
"IL-1β","cDC2","GPR132","up",0.481449069207817
"IL-1β","cDC2","ATP1A1","up",0.47913760823791
"IL-1β","cDC2","PDLIM5","up",0.478345765062873
"IL-1β","cDC2","GRAMD4","up",0.47760360772147
"IL-1β","cDC2","SLC33A1","up",0.477449325971958
"IL-1β","cDC2","RFTN1","up",0.475737410277229
"IL-1β","cDC2","CSF2RB","up",0.475522329206151
"IL-1β","cDC2","CFP","up",0.472295299618361
"IL-1β","cDC2","GCNT2","up",0.471602779114868
"IL-1β","cDC2","OST4","up",0.468361832979562
"IL-1β","cDC2","AHCYL2","up",0.463802133095503
"IL-1β","cDC2","CCDC102A","up",0.463508101860045
"IL-1β","cDC2","ARL5A","up",0.463503957318381
"IL-1β","cDC2","FH","up",0.462760920975809
"IL-1β","cDC2","PDE1B","up",0.462604913853749
"IL-1β","cDC2","CCR1","up",0.462319436437997
"IL-1β","cDC2","HS3ST3B1","up",0.461632267298043
"IL-1β","cDC2","PNPLA8","up",0.460091262254818
"IL-1β","cDC2","EVA1B","up",0.459803546363866
"IL-1β","cDC2","BMP2K","up",0.457993146910848
"IL-1β","cDC2","PACSIN2","up",0.455253929692594
"IL-1β","cDC2","DDIT4","up",0.454836317116201
"IL-1β","cDC2","ABRACL","up",0.454472349556566
"IL-1β","cDC2","SRP9","up",0.454085287761842
"IL-1β","cDC2","STXBP6","up",0.453185706419641
"IL-1β","cDC2","CREM","up",0.451449016008583
"IL-1β","cDC2","TBC1D1","up",0.450953814340469
"IL-1β","cDC2","PIM1","up",0.450685690010682
"IL-1β","cDC2","ZFP36L1","up",0.448964967761469
"IL-1β","cDC2","SOCS1","up",0.446852510716193
"IL-1β","cDC2","GSR","up",0.446788398094104
"IL-1β","cDC2","AAMP","up",0.44402437523156
"IL-1β","cDC2","MFHAS1","up",0.442341468473683
"IL-1β","cDC2","TMED5","up",0.441940406886378
"IL-1β","cDC2","NFIL3","up",0.441833651254655
"IL-1β","cDC2","SNX3","up",0.440073820127676
"IL-1β","cDC2","GPR171","up",0.439182778021683
"IL-1β","cDC2","NFAT5","up",0.435798202042256
"IL-1β","cDC2","TBC1D15","up",0.435766042130502
"IL-1β","cDC2","PRR13","up",0.432953323495704
"IL-1β","cDC2","ACVR2A","up",0.432549440823325
"IL-1β","cDC2","NUAK2","up",0.432390840992154
"IL-1β","cDC2","LMNB1","up",0.43056284403336
"IL-1β","cDC2","MIF4GD","up",0.430217885966517
"IL-1β","cDC2","LFNG","up",0.430147087115693
"IL-1β","cDC2","GALNT7","up",0.426469362721665
"IL-1β","cDC2","EXT1","up",0.423565042130754
"IL-1β","cDC2","HNRNPA3","up",0.423078505138939
"IL-1β","cDC2","RBX1","up",0.422455277498904
"IL-1β","cDC2","CFLAR","up",0.421159179410191
"IL-1β","cDC2","SAR1A","up",0.420733593271447
"IL-1β","cDC2","CASP8","up",0.420030492218974
"IL-1β","cDC2","COL27A1","up",0.41942856209243
"IL-1β","cDC2","DAD1","up",0.418357380345796
"IL-1β","cDC2","MDH2","up",0.417044339040077
"IL-1β","cDC2","FFAR2","up",0.415540139493937
"IL-1β","cDC2","UBXN2A","up",0.414618610474646
"IL-1β","cDC2","CTSZ","up",0.414585211160011
"IL-1β","cDC2","WTAP","up",0.409843080185176
"IL-1β","cDC2","KCNK6","up",0.408297486995579
"IL-1β","cDC2","NCL","up",0.405098517734676
"IL-1β","cDC2","BZW2","up",0.404756229179234
"IL-1β","cDC2","AK2","up",0.404071128406415
"IL-1β","cDC2","NUDT17","up",0.402591838521208
"IL-1β","cDC2","FEM1C","up",0.400118101166976
"IL-1β","cDC2","PDCL3","up",0.400055322905172
"IL-1β","cDC2","TRPV2","up",0.399686199265414
"IL-1β","cDC2","PRPF31","up",0.399640272586385
"IL-1β","cDC2","YWHAQ","up",0.39914112448265
"IL-1β","cDC2","POGK","up",0.398123313687633
"IL-1β","cDC2","RAI14","up",0.396392242843602
"IL-1β","cDC2","NFKB2","up",0.396355428973503
"IL-1β","cDC2","HNRNPLL","up",0.39529361021035
"IL-1β","cDC2","PRPS1","up",0.39450283963334
"IL-1β","cDC2","ARHGAP31","up",0.392935400122066
"IL-1β","cDC2","ZFC3H1","up",0.391327767996623
"IL-1β","cDC2","NGFR","up",0.38568267219979
"IL-1β","cDC2","NIPAL1","up",0.385245318086162
"IL-1β","cDC2","KLF9","up",0.384300794829566
"IL-1β","cDC2","MYL6","up",0.382730203779281
"IL-1β","cDC2","FCGRT","up",0.382712982150027
"IL-1β","cDC2","MYH9","up",0.382190754264787
"IL-1β","cDC2","TNFRSF11A","up",0.382120225768552
"IL-1β","cDC2","PGK1","up",0.381438437839183
"IL-1β","cDC2","XXYLT1","up",0.379417419852888
"IL-1β","cDC2","C18ORF32","up",0.377682126387343
"IL-1β","cDC2","MOB3A","up",0.377261284883245
"IL-1β","cDC2","TUBB6","up",0.377166336812003
"IL-1β","cDC2","CA13","up",0.37641187344256
"IL-1β","cDC2","REXO2","up",0.375803745993822
"IL-1β","cDC2","ZNF106","up",0.372815092906413
"IL-1β","cDC2","ST7","up",0.369313613641923
"IL-1β","cDC2","DENND5A","up",0.368468429204028
"IL-1β","cDC2","FLOT1","up",0.367430169212911
"IL-1β","cDC2","BIRC3","up",0.366711686822905
"IL-1β","cDC2","EIF3C","up",0.366671203152438
"IL-1β","cDC2","LRRC8C","up",0.366302998470653
"IL-1β","cDC2","RAB7A","up",0.366063526579043
"IL-1β","cDC2","ADPRH","up",0.365883014347332
"IL-1β","cDC2","CXCL16","up",0.365376371632732
"IL-1β","cDC2","STAT4","up",0.364369792703918
"IL-1β","cDC2","SYNCRIP","up",0.363534792276029
"IL-1β","cDC2","FKBP1A","up",0.361966757523493
"IL-1β","cDC2","PTPN4","up",0.360267106414339
"IL-1β","cDC2","DIAPH1","up",0.358414436693303
"IL-1β","cDC2","RUNX3","up",0.35778491751346
"IL-1β","cDC2","CYP7B1","up",0.354929783379482
"IL-1β","cDC2","HEMK1","up",0.354721672849302
"IL-1β","cDC2","CDK6","up",0.354110471204876
"IL-1β","cDC2","SOD2","up",0.353053442086005
"IL-1β","cDC2","GNB1","up",0.351517317344559
"IL-1β","cDC2","EMD","up",0.350434059599499
"IL-1β","cDC2","CD164","up",0.347861096572823
"IL-1β","cDC2","FAM96B","up",0.343768991478913
"IL-1β","cDC2","MORF4L2","up",0.343738585523522
"IL-1β","cDC2","S100A6","up",0.341333372119329
"IL-1β","cDC2","PSMD11","up",0.340764197349078
"IL-1β","cDC2","ZNF296","up",0.339362382100563
"IL-1β","cDC2","EIF6","up",0.339344713887559
"IL-1β","cDC2","NRAS","up",0.338664711717181
"IL-1β","cDC2","MON1B","up",0.337051736578195
"IL-1β","cDC2","HNRNPK","up",0.336534290507531
"IL-1β","cDC2","ID1","up",0.333727649840252
"IL-1β","cDC2","SMARCE1","up",0.332942182366776
"IL-1β","cDC2","FAM49A","up",0.3326095507369
"IL-1β","cDC2","CSRNP1","up",0.331785198584123
"IL-1β","cDC2","GNB4","up",0.331757886130678
"IL-1β","cDC2","EIF1AX","up",0.330914927340252
"IL-1β","cDC2","CCT3","up",0.329401858549138
"IL-1β","cDC2","TNIP2","up",0.329274672209201
"IL-1β","cDC2","SAV1","up",0.328098406386177
"IL-1β","cDC2","DNAJB6","up",0.328068061709634
"IL-1β","cDC2","ZNF593","up",0.325162411079836
"IL-1β","cDC2","SPINT1","up",0.323154590248602
"IL-1β","cDC2","CREB5","up",0.323052341051596
"IL-1β","cDC2","TMEM65","up",0.322014288765359
"IL-1β","cDC2","UBE2I","up",0.319937716209483
"IL-1β","cDC2","EIF4A1","up",0.319849412939326
"IL-1β","cDC2","PLA2G15","up",0.317449089548491
"IL-1β","cDC2","VCP","up",0.317040136407167
"IL-1β","cDC2","ARFGAP2","up",0.31663104793279
"IL-1β","cDC2","BZW1","up",0.316301205706609
"IL-1β","cDC2","MTERF1","up",0.31567798029969
"IL-1β","cDC2","ST6GAL1","up",0.315439843252874
"IL-1β","cDC2","ARHGAP30","up",0.314499367760836
"IL-1β","cDC2","DDX6","up",0.314285073008822
"IL-1β","cDC2","RPAIN","up",0.313667897793689
"IL-1β","cDC2","LRRC59","up",0.313658884445439
"IL-1β","cDC2","EIF2S1","up",0.313575186749462
"IL-1β","cDC2","HSBP1","up",0.312761243570366
"IL-1β","cDC2","TXNDC17","up",0.312727659572545
"IL-1β","cDC2","RABGAP1L","up",0.31183290673881
"IL-1β","cDC2","FNDC10","up",0.311803002184781
"IL-1β","cDC2","ITM2C","up",0.311433717742133
"IL-1β","cDC2","ZDHHC6","up",0.310041332420985
"IL-1β","cDC2","PSMA3","up",0.309802829794684
"IL-1β","cDC2","PGS1","up",0.308541451678625
"IL-1β","cDC2","RSPRY1","up",0.306328578355642
"IL-1β","cDC2","HAVCR2","up",0.30623175683412
"IL-1β","cDC2","CALR","up",0.306121207130086
"IL-1β","cDC2","GPR35","up",0.302540177334565
"IL-1β","cDC2","PLEKHG2","up",0.300938340026021
"IL-1β","cDC2","VMP1","up",0.299619809163444
"IL-1β","cDC2","MED15","up",0.299301441084655
"IL-1β","cDC2","SRSF2","up",0.29920345443968
"IL-1β","cDC2","ADCY6","up",0.299046933904846
"IL-1β","cDC2","UBE2J2","up",0.298493560134038
"IL-1β","cDC2","STK39","up",0.295477248185054
"IL-1β","cDC2","TPM3","up",0.295140974424582
"IL-1β","cDC2","MRPL20","up",0.293911454502848
"IL-1β","cDC2","RNF7","up",0.293690770217056
"IL-1β","cDC2","SRF","up",0.290950595231206
"IL-1β","cDC2","GMPPB","up",0.288082350771541
"IL-1β","cDC2","UQCRFS1","up",0.286521930686696
"IL-1β","cDC2","MAP1LC3B","up",0.286022545276464
"IL-1β","cDC2","FDX1","up",0.285592519061341
"IL-1β","cDC2","ADAM23","up",0.284017410607915
"IL-1β","cDC2","SF3B6","up",0.283056313597382
"IL-1β","cDC2","GPAT4","up",0.282136615742758
"IL-1β","cDC2","PPA1","up",0.282088795531041
"IL-1β","cDC2","PLSCR1","up",0.280224539760058
"IL-1β","cDC2","ACTN1","up",0.279474306150641
"IL-1β","cDC2","ICAM1","up",0.278653117838449
"IL-1β","cDC2","VASP","up",0.278213999467373
"IL-1β","cDC2","ABTB2","up",0.277667232562023
"IL-1β","cDC2","FRMD4B","up",0.277402979524381
"IL-1β","cDC2","PSMB7","up",0.274369890986852
"IL-1β","cDC2","OASL2P","up",0.273699310605371
"IL-1β","cDC2","CD40","up",0.273310957645411
"IL-1β","cDC2","PSMB6","up",0.2723563860356
"IL-1β","cDC2","RAB10","up",0.271896023976464
"IL-1β","cDC2","TFEC","up",0.271658270275415
"IL-1β","cDC2","ARPC2","up",0.271445441207876
"IL-1β","cDC2","EIF4E2","up",0.268865818468163
"IL-1β","cDC2","ETF1","up",0.267346563640958
"IL-1β","cDC2","UBE2M","up",0.266291701130326
"IL-1β","cDC2","CD300LF","up",0.262634524520644
"IL-1β","cDC2","SLC7A5","up",0.262428592097362
"IL-1β","cDC2","SERTAD2","up",0.261268102863372
"IL-1β","cDC2","CSF2RB","up",0.260978492375654
"IL-1β","cDC2","SIGLEC12","up",0.260831027484259
"IL-1β","cDC2","UBE2F","up",0.260769260966512
"IL-1β","cDC2","DYNLRB1","up",0.259580172752311
"IL-1β","cDC2","ARID5A","up",0.257204710932703
"IL-1β","cDC2","GIMAP1","up",0.255714610381906
"IL-1β","cDC2","HLA-DRB1","up",0.255057348515989
"IL-1β","cDC2","ERH","up",0.254277105561612
"IL-1β","cDC2","MBD2","up",0.252046512662778
"IL-1β","cDC2","ASNSD1","down",0.25016855305498
"IL-1β","cDC2","C12ORF57","down",0.251482540396337
"IL-1β","cDC2","PTTG1","down",0.251792234940418
"IL-1β","cDC2","IDH1","down",0.252327347164571
"IL-1β","cDC2","SLC12A6","down",0.255589907308015
"IL-1β","cDC2","CNPY3","down",0.256075603077942
"IL-1β","cDC2","SPATA13","down",0.256426371420963
"IL-1β","cDC2","RAPH1","down",0.256888724016519
"IL-1β","cDC2","HLA-DQB1","down",0.257215378795079
"IL-1β","cDC2","TMEM238","down",0.258055120984394
"IL-1β","cDC2","FAM102B","down",0.259023762881575
"IL-1β","cDC2","HLA-DRB1","down",0.259226468037656
"IL-1β","cDC2","PTPRS","down",0.259661821663331
"IL-1β","cDC2","CYB5A","down",0.259931859571093
"IL-1β","cDC2","DEPTOR","down",0.260230939776371
"IL-1β","cDC2","LPIN2","down",0.26072493911161
"IL-1β","cDC2","LMO1","down",0.262605260853395
"IL-1β","cDC2","TYK2","down",0.26331141120112
"IL-1β","cDC2","LPIN1","down",0.263740089772733
"IL-1β","cDC2","XPR1","down",0.263811637651673
"IL-1β","cDC2","NCEH1","down",0.263933344784028
